date,qc00000132,qc00000135,qc00000207,qc00000208,qc00000211,qc00000219,qc00000230,qc00000231,qc00000235,qc00000237,qc00000238,qc00000240,qc00000241,qc00000247,qc00000248,qc00000250,qc00000255,qc00000278,qc00000281,qc00000301,qc00000304
13/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
14/06/1995,0,0,0,0,1.6,17,NA,0,0,0,0,0,0,0,0,0,NA,1.3,0,0,0
15/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
16/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
17/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
18/06/1995,0,0,0,0,5.5,8.5,NA,0,0,0,0,1.8,0,0,0,5.2,NA,29,9.8,0,0
19/06/1995,0,0,0,0,5.1,10,NA,0,0,0,0,0,0,0,0,1.2,NA,16.9,13.3,0,1.3
20/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0.2,NA,0,0,0,0
21/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
22/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
23/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.2
24/06/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
25/06/1995,0,0,0,0,0,2.3,NA,0,0,0,0,5.7,0,0,0,2.2,NA,17.6,5.1,0,0
26/06/1995,0,0,0,0,0,2.8,NA,0,0,0,0,1,0,0,0,0.2,NA,12,47,0,0
27/06/1995,0,0,0,0,0,12.5,NA,0,0,0,0,0,0,0,0,2,NA,6,0.2,0,0.1
28/06/1995,0,0,0,0,0,0,NA,0,0,0,0,1.5,0,0,0,2,NA,0,5.7,0,0.1
29/06/1995,0,1,0,0,3.3,20.8,NA,0,0,0,0,0.2,0,0,0,0,NA,0,0,0,0
30/06/1995,0,0,0,0,4.2,0,NA,0,0,0,0,1.4,0,0,0,0,NA,0,12.1,0,0
1/07/1995,0,NA,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,NA,0,1.2,0,0
2/07/1995,0,0,0,0,0,1.4,0,0,0,0,0,2.4,0,0,0,0.4,NA,0,0,0,0
3/07/1995,0,0,0,0,0,0.3,0,0,0,0,0,20.4,0,0,0,0,NA,51.1,15.8,0,0
4/07/1995,0,0,0,0,0,0.4,0,0,0,0,0,0.3,0,0,0,0,NA,24.5,9.8,0.01,0
5/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
6/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
7/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.8,1.2,0,0
8/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,NA,0,0,0,0
9/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
10/07/1995,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,NA,0,1.6,0,0
11/07/1995,0,0,0,0,0.2,3,0,0,0,0,0,0,0,0,0,0,NA,0,8.9,0,0
12/07/1995,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.4,NA,0,0,0,0.1
13/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.1,12.5,0,0
14/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,NA,0,6.5,0,0
15/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
16/07/1995,0,0,0.1,0,0,0,0.01,0,0,0,0,1.5,4.7,0.01,1.8,10,NA,0,0,0,0
17/07/1995,0,0,0,0,0,0,0.01,0,0,0.3,0,8.8,0,0,0,0,NA,0,7.9,0,0.4
18/07/1995,0,0,0,0,6.1,0,0,0,0,0,0,1.7,0,0,0,0,NA,0,0,0,1.2
19/07/1995,0,0,0,0,0,0,0.01,0,0,0,0,2.6,0,0,0,0,NA,2,0,0,0
20/07/1995,0,0,0,0,11.1,14.5,0.01,0.2,0,6.9,0.3,18.1,2.5,0.01,3.6,16,NA,24.3,1.4,0.1,0.3
21/07/1995,0.5,0,0.2,0,11.6,2,0.01,0,0,0.3,0,5.4,1.2,0.4,4.7,6.8,NA,0,0,0.01,1.9
22/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,NA,0,0,0,7.8
23/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
24/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
25/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
26/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1
27/07/1995,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.4
28/07/1995,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
29/07/1995,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.1
30/07/1995,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA,0,1.4,0,0
31/07/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,11.2,0,0
1/08/1995,0,NA,0,0,11.7,1.5,0,0,0,0,0,0,0,0,0,0,NA,45,5.2,0.01,0
2/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,0,0
3/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
4/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,2.1,0,1.2,10.1,NA,0,0,0,0
5/08/1995,0,NA,0,0,0.3,0.4,0,0,0,0,0,0,0,0,0,0,NA,7.5,14.1,0,0.9
6/08/1995,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,7,0,0,0
7/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
8/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
9/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
10/08/1995,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
11/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
12/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
13/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,16.6,0,0
14/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.2
15/08/1995,0,NA,0,0,0,0,0,0,0,0,0,1.4,0,0,1.5,0,NA,0,0,0,6.1
16/08/1995,0,NA,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,NA,0,7.1,0,0
17/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,0,0,0
18/08/1995,0,NA,0,0,0,0.4,0,0,0,0,0,2.8,0,0,0,0.6,NA,3.3,3,0,2.3
19/08/1995,0,NA,0,0,0,0,0,0,0,2.1,0,5.4,0,0.01,0,0,NA,0,0,0,1.3
20/08/1995,0,NA,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
21/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
22/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
23/08/1995,0,NA,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
24/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,0
25/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
26/08/1995,0,NA,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,NA,0.2,0,0,0
27/08/1995,0,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
28/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.9,0,0
29/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,NA,11,0,0,0
30/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
31/08/1995,0,NA,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,NA,2.6,0.8,0,0
1/09/1995,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,2.9,9.6,0,0
2/09/1995,0,NA,0,0,4.7,2,0,0,0,0,0,1.8,0,0,0,4.6,NA,39.2,1.7,0,0
3/09/1995,0,NA,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0.4,NA,0,0,0,0
4/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
5/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
6/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.1,32.5,0,0
7/09/1995,0,NA,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
8/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,NA,1,0,0,2
9/09/1995,0,NA,0.3,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
10/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,35,0,0
11/09/1995,0,NA,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,0,0
12/09/1995,0,NA,0.1,0,4,16,0,0,0,1.4,0.2,9.2,1.5,0.01,3.4,4.8,NA,4,12.2,0.1,1.6
13/09/1995,0,NA,0.7,0,0,17,0.01,0,0,0.6,0.01,8.1,0.5,0.8,1.5,8,NA,0,0.5,0,1.2
14/09/1995,0,NA,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,NA,0,2.6,0,0.8
15/09/1995,0,NA,0,0,3.6,9.5,0,0,0,0,0,0,0,0,0,4.4,NA,25.7,4.9,0,0
16/09/1995,0,NA,0,0,0,8,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
17/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
18/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
19/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,0
20/09/1995,0,NA,0,0,0.4,10,0,0,0,0,0,1.6,0,0,0,0,NA,16.8,65.3,0,0
21/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
22/09/1995,0,NA,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
23/09/1995,0,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
24/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0
25/09/1995,0,NA,0,0,1.1,0.3,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
26/09/1995,0,NA,0,0,0,19.5,0,0,0,0,0,0,0.01,0,0,0,NA,0,0,0,0
27/09/1995,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
28/09/1995,0,NA,0,0,0,15,0,0,0,0,0,0,0,0,0,0,NA,0,3.6,0,1.2
29/09/1995,0,NA,0,0,83.1,26,0,0,0,0,0,2.2,0,0,0,0,NA,4.3,40.8,0,3
30/09/1995,0,NA,0,0,37.4,5.4,0,0,0,0,0,3.6,0,0,0,0,NA,5.7,34,0,1.7
1/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0.2,0,0,0,0.2,NA,0,0,0,0
2/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0.8,0,0,0,0.4,NA,0,1.1,0,0
3/10/1995,0,0,0,0,0,2.5,NA,0,0,0,0,3.4,0,0,0,0,NA,0,0,0,0
4/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
5/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
6/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,3.3
7/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
8/10/1995,0,1,0,0,1,0,NA,0,0,6.5,0,15.1,0.01,0,0.3,8.8,NA,0.8,0,0,0
9/10/1995,1.2,0,0,0,0,34,NA,0,0,2.4,0,0,0,0,0.2,0,NA,0,0,0,0
10/10/1995,0,0,0,0,0.2,0,NA,0,0,0,0,0,0,0,0,0,NA,0,54.4,0,0
11/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
12/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0.5,0,0,0
13/10/1995,0,0,0,0,0,1.3,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
14/10/1995,0,0,0,0,7.8,4,NA,0,0,0,0,0,0,0,0,0,NA,0,12.3,0,0
15/10/1995,0,0,0,0,23,5.5,NA,0,0,0,0,5.9,8.8,0,0,8.4,NA,0.01,0,0,0
16/10/1995,0,0,0,0,0.3,0.3,NA,0,0,0,0,0.3,0,0,3.1,0,NA,0,0,0,0.6
17/10/1995,0,0,0.3,0,0,6.5,NA,0,0,3.7,0,0,0.01,0.01,0.6,0.4,NA,0,0,0.01,2.9
18/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0.01,2.1
19/10/1995,0,0,0,0,0,0.4,NA,0,0,0,0,1,0,0,0,0,NA,0,10.4,0,4.2
20/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,7.5,0,0,0,NA,0,3.9,0.01,0
21/10/1995,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,NA,23,38.1,0.7,2.4
22/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0.5,0,0,0,0,NA,0,0,0,0
23/10/1995,0,0,0,0,6.3,0,NA,0,0,0,0,1.6,0,0,0,0,NA,0,0,0,2.1
24/10/1995,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.3
25/10/1995,0,0,0,0,13.2,12,NA,0,0,0,0,1.2,5.6,0,0,0.2,NA,11.2,4,0,0.5
26/10/1995,0,0,0,0,6.3,0,NA,0,0,0,0,0.7,0.3,0,0,0,NA,5.2,0,0,0.6
27/10/1995,0,0,0,0,0,0.4,NA,0,0,0,0,0.2,0,0,0.3,0.4,NA,0.01,3.2,0,0
28/10/1995,0,0,0,0,2.6,0.3,NA,0,0,0,0,2.4,0.01,0.01,0,6.2,NA,0,0,0.01,1.6
29/10/1995,0,1,0,0,0,0,NA,0,0,1.3,0,0,0.01,0.01,0,7,NA,0.01,20.9,0,16.1
30/10/1995,0,0,0,0,24.5,0,NA,0,0,4.2,0,1.5,0,0,1.3,8.6,NA,0,18,0,0.4
31/10/1995,0,0,0,0,2.6,1.3,NA,0,0,1,0,12.2,0.01,0,2,0,NA,72,0,0,14.7
1/11/1995,0,0,0,0,1.8,2.5,0,0,0,1.7,0,4,1,0,0,2.4,NA,0,27.3,0,0.3
2/11/1995,0,0,0,0,0,1,0,0,0,0.8,0,22.4,10.1,0,3.2,12.2,NA,0,0,0,0.2
3/11/1995,0,0,0,0,1.4,68.5,0,0,0,0,0,1.6,2,0,1.4,22.8,NA,4,0,0,2.6
4/11/1995,0,0,0,0,2.9,2,0,0.3,0,0.7,0,1.2,0,0,0,2.8,NA,0,25,0.01,1.3
5/11/1995,2,3,0,0,11.8,4,0.01,0,0,1.5,0,8.3,0.01,0.01,0.2,0.2,NA,8.7,0,0.6,1.2
6/11/1995,0,0,0,0,2.3,0,0,0,0,5.3,0,0.2,0,0,0.3,2.6,NA,0,4.2,0.01,1.9
7/11/1995,2.4,1,0,0,0,2,0,0,0,0,0,8.8,9.6,0,3.2,3.8,NA,0,0,0,1.1
8/11/1995,3.2,3,0,0,0,11,0,0,0,7.6,0.01,0,0,0,0.7,40.7,NA,0,1.9,0,0
9/11/1995,0,0,0,0,0,18,0,0,0,0.4,0,3,0.01,0,0,16.6,NA,0,2.6,0,19.5
10/11/1995,0,0,0,0,0,19.5,0,0,0,0,0,3.5,0.4,0,0.2,0,NA,0,1.5,0,3.6
11/11/1995,0,0,0,0,0,0.3,0,0,0,5.6,0.01,4.3,0,0,0,14.6,NA,7.3,5.7,0,0.2
12/11/1995,0,0,0,0,0,32,0,0,0,6.7,0.6,10.3,0.01,0,2.9,23.8,NA,9,1,0,4.7
13/11/1995,0,0,0,0,8.6,7,0,0,0,0.2,0,0,0.01,0.01,0.4,6.8,NA,19.1,0,0.01,4
14/11/1995,0,0,0,0,2.6,5.5,0,0,0,0,0,8.3,0.01,0,0,2.8,NA,0,31.8,0,0
15/11/1995,0,0,0,0,7.1,0.4,0,0,0,0.6,0,0.4,0,0,0,1,NA,48.7,8.7,0,7
16/11/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1.4
17/11/1995,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
18/11/1995,0,0,0,0,0,3.3,0,0,0,4,6.5,14.7,0,0,0,46.8,NA,3,0,0,0
19/11/1995,0,0,0,0,43.2,2.5,0,0,0,0,0,2,0,0,1.4,3,NA,9.8,6.3,0,0.2
20/11/1995,0.3,0,0.7,1.2,0,1.5,1.9,0,1.1,8,11.7,1.4,0,0.01,1.2,2.2,NA,0,0,0,0.1
21/11/1995,0,0,0,0,0,4,0.01,0.3,0,39.2,9.6,0,0,0,0.1,0,NA,0,0,0,0
22/11/1995,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,12.8,NA,0,0,0,0
23/11/1995,0,0,0,0,0,3,0,0,0,1.1,0,4.6,0,0,0,10,NA,6,4.2,0,0
24/11/1995,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6.6,NA,0,3.1,0,0
25/11/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
26/11/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
27/11/1995,0,0,0,0,17.3,1.5,0,0,0,0.2,0,0,0,0,0,0,NA,0,0,0,0
28/11/1995,0,0,0,0,8.3,7,0,0,0,0,0,0,0,0,0,0,NA,5.1,3,0,0
29/11/1995,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,2.6,NA,2.8,0,0,1.2
30/11/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
1/12/1995,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,3.6
2/12/1995,0,0,0,0,13.6,18.5,0,0,0,0.3,0,11.1,8.5,0,2.7,2.6,NA,48.4,65.3,0,2.5
3/12/1995,0,0,0,0,0,0,0,0,0,0.1,0,1.6,0.01,0,1.8,14.4,NA,0,0,0,0.5
4/12/1995,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,NA,0,4.9,0,0
5/12/1995,0,0,0,0,22.6,0.3,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,0
6/12/1995,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,NA,0,32,0,0
7/12/1995,0,0,0,0,1.9,31,0,0,0,0,0,0,0,0,0,0,NA,6.5,0,0,0
8/12/1995,0,0,0,0,10.9,1,0,0,0,0,0,0,0,0,0.2,0,NA,0.8,0.3,0,0
9/12/1995,0,0,0,0,27.4,1.9,0,0,0,0,0,0,0,0,0.2,6.4,NA,11,86.2,0,0
10/12/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
11/12/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.4,1.8,0,0
12/12/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.4,0,0,0
13/12/1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,0
14/12/1995,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA,0,5.5,0,0
15/12/1995,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.3
16/12/1995,0,0,0,0,0,0,0,0,0,1.6,0,11.6,0.01,0,0.4,6.6,NA,0,0,0,3.8
17/12/1995,0,0,0,0,0,37,0,0,0,0,0,7.2,5.7,0.01,2.2,26.4,NA,32.7,27.4,0,1.3
18/12/1995,0,0,0,0,0.6,0,0.01,0,0,0.2,0,7.5,0,0.01,0.3,4.6,NA,4.2,54.7,0,0
19/12/1995,0,0,0,0,2.8,8,0.01,0,0,0,0,3.2,0,0,0,0.2,NA,55,7.7,0,0.7
20/12/1995,0,0,0,0,0,11.9,0.01,0,0,0,0,0,0.01,0.01,0.2,2.4,NA,26,0,0.01,1.7
21/12/1995,0,0,0,0,0,0,0.01,0,0,1.2,0,0.8,2.2,0.01,5.3,0.6,NA,0,0,0,3
22/12/1995,0,0,0,0,4.8,0.3,0,0,0,16,5.7,0,10.1,0,5.5,0,NA,4.2,114.2,0,16
23/12/1995,0,0,0,0,14.9,1.9,0,0,0,4.2,0,4.2,10.2,0,9.4,8.6,NA,7.4,5.9,0,0.1
24/12/1995,0,0,0,0,0.4,7,0,0,0,5.5,1,2.6,14.9,0.01,7.2,0.4,NA,0,33.7,0,3
25/12/1995,0.4,0,0,0,0,23,0.01,0,0,5.7,1,4.9,3.6,0,3,4,NA,0,1.1,0.01,5.6
26/12/1995,0,1,1,0,11.8,1,0.2,2,4.8,26.9,11,8.4,10.2,0.01,7.3,9.4,NA,0,0,0.01,11.3
27/12/1995,1,1,0,0,0.4,0,0.01,0,0,1.5,0,3.8,0,0.01,0.5,2.6,NA,0.4,2.8,0,6
28/12/1995,7,20,0,0,5.5,10.5,0,0,0,44.7,5.2,9.4,4.2,0,9.9,44.2,NA,2,20.8,0,7
29/12/1995,0,0,6.8,0,17.5,1.3,0,0.8,3.4,16.3,27.9,22.1,15,3.2,32.7,39.2,NA,0,10.8,0.2,8.2
30/12/1995,0,0,0,0,0.8,0.3,0,0,0,12.5,0,10.2,5,0.01,14.2,0.4,NA,0,0,0,1.6
31/12/1995,0,0,0,0,0,30,0,0,0,1.8,0,7.4,4,0.01,2.2,0,NA,6,4,0,0.2
1/01/1996,0,0,0,NA,0,0.3,0,0,0,1,0,2,0,0,1.7,0,NA,0,27,0,3.8
2/01/1996,0,0,0,NA,21.5,1.3,0,0,0,6.4,6.7,1.6,0,0,2.6,2.6,NA,6,1.3,0,1
3/01/1996,0.1,0,0,NA,0,2.5,0,0,0,7.9,4.2,8.2,0.01,0.5,1.6,0.2,NA,2.8,2,0,6.2
4/01/1996,0,0,0,NA,0,0,0,0.3,0,4.6,6.9,5.3,0,2.8,8.9,1.2,NA,0,1.3,0.01,11.3
5/01/1996,1,0.6,0,NA,0,0,0,0,0,31.6,11.1,7.4,0.4,0,12.7,24.6,NA,13,0,0,1.6
6/01/1996,6.4,23,0,NA,0,0.4,0,0,0,21.8,1,2.4,0,0,0,0.4,NA,7,32.2,0,3.2
7/01/1996,0,0,0,NA,0,0,0,0,0,5.6,0,0,0,0,0.4,0.2,NA,0,15.9,0,3.2
8/01/1996,6.5,10,1.8,NA,0,0.3,0,0.8,1.6,13,3,6.4,0,2,0.2,4.4,NA,4.7,5,0.01,0.2
9/01/1996,0,0,0,NA,0,1,0,0,0,0,0,1.5,0,0.01,1,0.6,NA,11,13.7,0.01,8.3
10/01/1996,0,0,0,NA,0,0,0,0,0,0.1,0,0,0,0,0,0.2,NA,0,5.2,0,3.9
11/01/1996,0,0,0,NA,8.5,0,0,0,0,1.1,0,3.1,0,0,0,0.6,NA,1.8,0,0,2.2
12/01/1996,0,0,0,NA,0,0,0,0,0,11,5,4,0.01,0,3.7,0,NA,0,1.8,0,1.3
13/01/1996,0,0,0,NA,9.7,5,0,0,0,30.2,0,15.1,2,0,3.6,16.2,NA,15.2,0,0,0.2
14/01/1996,0,0,0,NA,0,1.5,0,0,0,3.9,0,0,0,0,0,0,NA,0,0,0,0
15/01/1996,0,0,0,NA,0,0,0,0,0,2.4,0,0,0,0,1.6,0,NA,0,0,0,0
16/01/1996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,2.2,0,NA,10.5,0,0,0
17/01/1996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.9,0,0,0
18/01/1996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.3,0,NA,3,0,0,0
19/01/1996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.6,0,0,0
20/01/1996,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
21/01/1996,0,0,0,NA,0,0,0,0,0,0.1,0,0,0,0,0,0,NA,0,0,0,0
22/01/1996,0.8,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
23/01/1996,0,0,0,NA,0,3.5,0,0,0,0.1,0,0,0,0,0,0,NA,3.3,0,0,0
24/01/1996,0,0,0,NA,34.7,24,0,0,0,0.5,0,0,0,0,0,2.2,NA,7,26.5,0,0.6
25/01/1996,0,0,0,NA,0,0,0,0,0,12.3,5.5,11.4,1.6,0,1.3,22.8,NA,0,0,0,5
26/01/1996,0,0,0,NA,0,0.3,0,0,0,0.7,0.3,7.6,0,0,0.4,11.4,NA,0,24.9,0,1.9
27/01/1996,0,0,0,NA,0,0,0,0,0,1,0,5,0,0,1,4.8,NA,0,0,0.01,4.4
28/01/1996,0,0,0,NA,31.7,0,0,0,0,0.2,0,0,0,0,0.6,0,NA,7.2,0,0,0
29/01/1996,0,0,0,NA,18.8,12,0,0,0,5.6,0,1,0,0,7.2,0.6,NA,32.6,34.2,0,0
30/01/1996,0,0,0,NA,34.4,22.5,0,0,0,2.1,0,27.8,0.2,0.01,10.7,38.4,NA,52,1.2,0,6.7
31/01/1996,0.2,2,0,NA,1.2,16,0,0,0,9,0.01,3,0.6,0,1.5,2.2,NA,9.8,0,0,0.2
1/02/1996,0,0,0,0,10,17.5,0,0,0,3.6,1.5,5,0,0,0.2,2.1,NA,2.2,23.8,0.6,6.8
2/02/1996,0,0,0,0,13.9,10,0,0,0,4.6,1.4,1.7,0,0,1.1,2.4,NA,23.6,6.1,0.01,1.1
3/02/1996,0,0,0,0,0,0.3,0,0,0,8.5,0,0,0,0,1.4,0,NA,4.2,0,0.01,4.4
4/02/1996,0,0,0,0,0,0,0.01,0,0,7.7,0,0,0.8,0,3.5,0,NA,0,0,0,0
5/02/1996,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,20,0,NA,12,15.8,0,0
6/02/1996,0,0,0,0,0,2.5,0,0,0,0.2,0,0,0,0,0,0,NA,0.3,0,0,0
7/02/1996,0,0,0,0,0,11,0,0,0,0,0,24,0,0,0.1,0,NA,3.6,0,0,0
8/02/1996,0,0,0,0,36.5,0.3,0,0,0,1,2.3,4.3,1.2,0,8.2,1.6,NA,57,0,0,3.1
